trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
42101662-B_2024-BW_A_P2-Sem-N-3-26,07:25:00,07:25:00,Bottgar8,18,0,0
42101664-B_2024-BW_A_EX-Sem-N-3-17,06:26:00,06:26:00,Bllngr04,17,0,0
42101664-B_2024-BW_A_EX-Sem-N-3-17,06:34:00,06:34:00,Bottgar8,18,0,0
42101664-B_2024-BW_A_P2-Mercredi-26,06:22:00,06:22:00,Bllncyc1,15,0,0
42101664-B_2024-BW_A_P2-Mercredi-26,06:23:00,06:23:00,Bllnmet1,16,0,0
42101664-B_2024-BW_A_P2-Mercredi-26,06:26:00,06:26:00,Bllngr04,17,0,0
42101664-B_2024-BW_A_P2-Mercredi-26,06:34:00,06:34:00,Bottgar8,18,0,0
42101664-B_2024-BW_A_P2-Sem-N-3-26,05:50:00,05:50:00,Bjodgar1,1,0,0
42101664-B_2024-BW_A_P2-Sem-N-3-26,06:22:00,06:22:00,Bllncyc1,15,0,0
42101664-B_2024-BW_A_P2-Sem-N-3-26,06:23:00,06:23:00,Bllnmet1,16,0,0
42101664-B_2024-BW_A_P2-Sem-N-3-26,06:26:00,06:26:00,Bllngr04,17,0,0
42101664-B_2024-BW_A_P2-Sem-N-3-26,06:34:00,06:34:00,Bottgar8,18,0,0
42101666-B_2024-BW_A_EX-Sem-N-3-17,09:20:00,09:20:00,Bjodgar1,1,0,0
42101666-B_2024-BW_A_EX-Sem-N-3-17,09:54:00,09:54:00,Bllnmet1,16,0,0
42101666-B_2024-BW_A_EX-Sem-N-3-17,09:57:00,09:57:00,Bllngr04,17,0,0
42101666-B_2024-BW_A_EX-Sem-N-3-17,10:05:00,10:05:00,Bottgar8,18,0,0
42101666-B_2024-BW_A_P2-Mercredi-26,09:20:00,09:20:00,Bjodgar1,1,0,0
42101666-B_2024-BW_A_P2-Mercredi-26,09:54:00,09:54:00,Bllnmet1,16,0,0
42101666-B_2024-BW_A_P2-Mercredi-26,09:57:00,09:57:00,Bllngr04,17,0,0
42101666-B_2024-BW_A_P2-Mercredi-26,10:05:00,10:05:00,Bottgar8,18,0,0
42101666-B_2024-BW_A_P2-Sem-N-3-26,09:20:00,09:20:00,Bjodgar1,1,0,0
42101666-B_2024-BW_A_P2-Sem-N-3-26,09:54:00,09:54:00,Bllnmet1,16,0,0
42101666-B_2024-BW_A_P2-Sem-N-3-26,09:57:00,09:57:00,Bllngr04,17,0,0
42101666-B_2024-BW_A_P2-Sem-N-3-26,10:05:00,10:05:00,Bottgar8,18,0,0
42101668-B_2024-BW_A_EX-Sem-N-3-17,14:57:00,14:57:00,Bllngr04,17,0,0
42101668-B_2024-BW_A_EX-Sem-N-3-17,15:05:00,15:05:00,Bottgar8,18,0,0
42101668-B_2024-BW_A_P2-Mercredi-26,14:20:00,14:20:00,Bjodgar1,1,0,0
42101668-B_2024-BW_A_P2-Mercredi-26,14:54:00,14:54:00,Bllnmet1,16,0,0
42101668-B_2024-BW_A_P2-Mercredi-26,14:57:00,14:57:00,Bllngr04,17,0,0
42101668-B_2024-BW_A_P2-Mercredi-26,15:05:00,15:05:00,Bottgar8,18,0,0
42101668-B_2024-BW_A_P2-Sem-N-3-26,14:20:00,14:20:00,Bjodgar1,1,0,0
42101668-B_2024-BW_A_P2-Sem-N-3-26,14:57:00,14:57:00,Bllngr04,17,0,0
42101668-B_2024-BW_A_P2-Sem-N-3-26,15:05:00,15:05:00,Bottgar8,18,0,0
42101671-B_2024-BW_A_EX-Sem-N-3-17,07:40:00,07:40:00,Bllnpsc1,14,0,0
42101671-B_2024-BW_A_EX-Sem-N-3-17,07:41:00,07:41:00,Bllncyc1,15,0,0
42101671-B_2024-BW_A_EX-Sem-N-3-17,07:42:00,07:42:00,Bllnmet1,16,0,0
42101671-B_2024-BW_A_EX-Sem-N-3-17,07:46:00,07:46:00,Bllngr04,17,0,0
42101671-B_2024-BW_A_EX-Sem-N-3-17,07:54:00,07:54:00,Bottgar8,18,0,0
42101671-B_2024-BW_A_P2-Mercredi-26,07:46:00,07:46:00,Bllngr04,17,0,0
42101671-B_2024-BW_A_P2-Mercredi-26,07:54:00,07:54:00,Bottgar8,18,0,0
42101671-B_2024-BW_A_P2-Sem-N-3-26,07:42:00,07:42:00,Bllnmet1,16,0,0
42101671-B_2024-BW_A_P2-Sem-N-3-26,07:46:00,07:46:00,Bllngr04,17,0,0
42101671-B_2024-BW_A_P2-Sem-N-3-26,07:54:00,07:54:00,Bottgar8,18,0,0
42101674-B_2024-BW_A_EX-Sem-N-3-17,13:54:00,13:54:00,Bllnmet1,16,0,0
42101674-B_2024-BW_A_EX-Sem-N-3-17,13:57:00,13:57:00,Bllngr04,17,0,0
42101674-B_2024-BW_A_EX-Sem-N-3-17,14:05:00,14:05:00,Bottgar8,18,0,0
42101674-B_2024-BW_A_P2-Mercredi-26,13:54:00,13:54:00,Bllnmet1,16,0,0
42101674-B_2024-BW_A_P2-Mercredi-26,13:57:00,13:57:00,Bllngr04,17,0,0
42101674-B_2024-BW_A_P2-Mercredi-26,14:05:00,14:05:00,Bottgar8,18,0,0
42101674-B_2024-BW_A_P2-Sem-N-3-26,13:57:00,13:57:00,Bllngr04,17,0,0
42101674-B_2024-BW_A_P2-Sem-N-3-26,14:05:00,14:05:00,Bottgar8,18,0,0
42101675-B_2024-BW_A_EX-Sem-N-3-17,18:57:00,18:57:00,Bllngr04,17,0,0
42101675-B_2024-BW_A_EX-Sem-N-3-17,19:05:00,19:05:00,Bottgar8,18,0,0
42101675-B_2024-BW_A_P2-Mercredi-26,18:20:00,18:20:00,Bjodgar1,1,0,0
42101675-B_2024-BW_A_P2-Mercredi-26,18:54:00,18:54:00,Bllnmet1,16,0,0
42101675-B_2024-BW_A_P2-Mercredi-26,18:57:00,18:57:00,Bllngr04,17,0,0
42101675-B_2024-BW_A_P2-Sem-N-3-26,18:53:00,18:53:00,Bllncyc1,15,0,0
42101675-B_2024-BW_A_P2-Sem-N-3-26,18:54:00,18:54:00,Bllnmet1,16,0,0
42101675-B_2024-BW_A_P2-Sem-N-3-26,18:57:00,18:57:00,Bllngr04,17,0,0
42101678-B_2024-BW_A_EX-Sem-N-3-17,10:54:00,10:54:00,Bllnmet1,16,0,0
42101678-B_2024-BW_A_EX-Sem-N-3-17,10:57:00,10:57:00,Bllngr04,17,0,0
42101678-B_2024-BW_A_EX-Sem-N-3-17,11:05:00,11:05:00,Bottgar8,18,0,0
42101678-B_2024-BW_A_P2-Mercredi-26,10:57:00,10:57:00,Bllngr04,17,0,0
42101678-B_2024-BW_A_P2-Mercredi-26,11:05:00,11:05:00,Bottgar8,18,0,0
42101678-B_2024-BW_A_P2-Sem-N-3-26,10:54:00,10:54:00,Bllnmet1,16,0,0
42101678-B_2024-BW_A_P2-Sem-N-3-26,10:57:00,10:57:00,Bllngr04,17,0,0
42101679-B_2024-BW_A_EX-Sem-N-3-17,08:08:00,08:08:00,Bllnmet1,16,0,0
42101679-B_2024-BW_A_EX-Sem-N-3-17,08:12:00,08:12:00,Bllngr04,17,0,0
42101679-B_2024-BW_A_EX-Sem-N-3-17,08:20:00,08:20:00,Bottgar8,18,0,0
42101679-B_2024-BW_A_P2-Mercredi-26,08:07:00,08:07:00,Bllncyc1,15,0,0
42101679-B_2024-BW_A_P2-Mercredi-26,08:08:00,08:08:00,Bllnmet1,16,0,0
42101679-B_2024-BW_A_P2-Mercredi-26,08:12:00,08:12:00,Bllngr04,17,0,0
42101679-B_2024-BW_A_P2-Sem-N-3-26,08:12:00,08:12:00,Bllngr04,17,0,0
42101680-B_2024-BW_A_EX-Sem-N-3-17,09:27:00,09:27:00,Bllngr04,17,0,0
42101680-B_2024-BW_A_P2-Mercredi-26,09:24:00,09:24:00,Bllnmet1,16,0,0
42101680-B_2024-BW_A_P2-Mercredi-26,09:27:00,09:27:00,Bllngr04,17,0,0
42101680-B_2024-BW_A_P2-Mercredi-26,09:35:00,09:35:00,Bottgar8,18,0,0
42101680-B_2024-BW_A_P2-Sem-N-3-26,09:23:00,09:23:00,Bllncyc1,15,0,0
42101680-B_2024-BW_A_P2-Sem-N-3-26,09:24:00,09:24:00,Bllnmet1,16,0,0
42101680-B_2024-BW_A_P2-Sem-N-3-26,09:27:00,09:27:00,Bllngr04,17,0,0
42101680-B_2024-BW_A_P2-Sem-N-3-26,09:35:00,09:35:00,Bottgar8,18,0,0
42101683-B_2024-BW_A_EX-Sem-N-3-17,19:20:00,19:20:00,Bjodgar1,1,0,0
42101683-B_2024-BW_A_EX-Sem-N-3-17,19:52:00,19:52:00,Bllnpsc1,14,0,0
42101683-B_2024-BW_A_EX-Sem-N-3-17,19:53:00,19:53:00,Bllncyc1,15,0,0
42101683-B_2024-BW_A_EX-Sem-N-3-17,19:54:00,19:54:00,Bllnmet1,16,0,0
42101683-B_2024-BW_A_EX-Sem-N-3-17,19:57:00,19:57:00,Bllngr04,17,0,0
42101683-B_2024-BW_A_P2-Mercredi-26,19:54:00,19:54:00,Bllnmet1,16,0,0
42101683-B_2024-BW_A_P2-Mercredi-26,19:57:00,19:57:00,Bllngr04,17,0,0
42101683-B_2024-BW_A_P2-Sem-N-3-26,19:57:00,19:57:00,Bllngr04,17,0,0
42101684-B_2024-BW_A_J6-Samedi-22,13:42:00,13:42:00,Bllngr04,15,0,0
42101688-B_2024-BW_A_J6-Samedi-22,11:40:00,11:40:00,Bjodgar1,1,0,0
42101688-B_2024-BW_A_J6-Samedi-22,12:11:00,12:11:00,Bllncom1,14,0,0
42101688-B_2024-BW_A_J6-Samedi-22,12:12:00,12:12:00,Bllngr04,15,0,0
42101689-B_2024-BW_A_J6-Samedi-22,10:41:00,10:41:00,Bllncom1,14,0,0
42101689-B_2024-BW_A_J6-Samedi-22,10:42:00,10:42:00,Bllngr04,15,0,0
42101691-B_2024-BW_A_J6-Samedi-22,18:10:00,18:10:00,Bjodgar1,1,0,0
42101691-B_2024-BW_A_J6-Samedi-22,18:42:00,18:42:00,Bllngr04,15,0,0
42101692-B_2024-BW_A_J6-Samedi-22,16:40:00,16:40:00,Bjodgar1,1,0,0
42101692-B_2024-BW_A_J6-Samedi-22,17:12:00,17:12:00,Bllngr04,15,0,0
42101694-B_2024-BW_A_J6-Samedi-22,15:10:00,15:10:00,Bjodgar1,1,0,0
42101694-B_2024-BW_A_J6-Samedi-22,15:12:00,15:12:00,Bjodsme1,2,0,0
42101694-B_2024-BW_A_J6-Samedi-22,15:42:00,15:42:00,Bllngr04,15,0,0
42102129-B_2024-BW_A_P4-Sem-Vac-15,06:20:00,06:20:00,Bjodgar1,1,0,0
42102129-B_2024-BW_A_P4-Sem-Vac-15,06:52:00,06:52:00,Bllnpsc1,14,0,0
42102129-B_2024-BW_A_P4-Sem-Vac-15,06:53:00,06:53:00,Bllncyc1,15,0,0
42102129-B_2024-BW_A_P4-Sem-Vac-15,06:54:00,06:54:00,Bllnmet1,16,0,0
42102129-B_2024-BW_A_P4-Sem-Vac-15,06:57:00,06:57:00,Bllngr04,17,0,0
42102129-B_2024-BW_A_P4-Sem-Vac-15,07:05:00,07:05:00,Bottgar8,18,0,0
42102130-B_2024-BW_A_P4-Sem-Vac-15,08:54:00,08:54:00,Bllnmet1,16,0,0
42102130-B_2024-BW_A_P4-Sem-Vac-15,08:57:00,08:57:00,Bllngr04,17,0,0
42102131-B_2024-BW_A_P4-Sem-Vac-15,11:53:00,11:53:00,Bllncyc1,15,0,0
42102131-B_2024-BW_A_P4-Sem-Vac-15,11:54:00,11:54:00,Bllnmet1,16,0,0
42102131-B_2024-BW_A_P4-Sem-Vac-15,11:57:00,11:57:00,Bllngr04,17,0,0
42102132-B_2024-BW_A_P4-Sem-Vac-15,12:54:00,12:54:00,Bllnmet1,16,0,0
42102132-B_2024-BW_A_P4-Sem-Vac-15,12:57:00,12:57:00,Bllngr04,17,0,0
42102132-B_2024-BW_A_P4-Sem-Vac-15,13:05:00,13:05:00,Bottgar8,18,0,0
42102133-B_2024-BW_A_P4-Sem-Vac-15,15:54:00,15:54:00,Bllnmet1,16,0,0
42102133-B_2024-BW_A_P4-Sem-Vac-15,15:57:00,15:57:00,Bllngr04,17,0,0
42102133-B_2024-BW_A_P4-Sem-Vac-15,16:05:00,16:05:00,Bottgar8,18,0,0
42102134-B_2024-BW_A_P4-Sem-Vac-15,16:43:00,16:43:00,Bllncyc1,15,0,0
42102134-B_2024-BW_A_P4-Sem-Vac-15,16:44:00,16:44:00,Bllnmet1,16,0,0
42102134-B_2024-BW_A_P4-Sem-Vac-15,16:47:00,16:47:00,Bllngr04,17,0,0
42102134-B_2024-BW_A_P4-Sem-Vac-15,16:55:00,16:55:00,Bottgar8,18,0,0
42102135-B_2024-BW_A_P4-Sem-Vac-15,17:54:00,17:54:00,Bllnmet1,16,0,0
42102135-B_2024-BW_A_P4-Sem-Vac-15,17:57:00,17:57:00,Bllngr04,17,0,0
42102135-B_2024-BW_A_P4-Sem-Vac-15,18:05:00,18:05:00,Bottgar8,18,0,0
42102143-B_2024-BW_A_P4-Sem-Vac-15,06:23:00,06:23:00,Bllnmet1,16,0,0
42102143-B_2024-BW_A_P4-Sem-Vac-15,06:26:00,06:26:00,Bllngr04,17,0,0
42102145-B_2024-BW_A_P4-Sem-Vac-15,09:54:00,09:54:00,Bllnmet1,16,0,0
42102145-B_2024-BW_A_P4-Sem-Vac-15,09:57:00,09:57:00,Bllngr04,17,0,0
42102147-B_2024-BW_A_P4-Sem-Vac-15,14:57:00,14:57:00,Bllngr04,17,0,0
42102149-B_2024-BW_A_P4-Sem-Vac-15,07:46:00,07:46:00,Bllngr04,17,0,0
42102152-B_2024-BW_A_P4-Sem-Vac-15,13:53:00,13:53:00,Bllncyc1,15,0,0
42102152-B_2024-BW_A_P4-Sem-Vac-15,13:54:00,13:54:00,Bllnmet1,16,0,0
42102152-B_2024-BW_A_P4-Sem-Vac-15,13:57:00,13:57:00,Bllngr04,17,0,0
42102153-B_2024-BW_A_P4-Sem-Vac-15,18:57:00,18:57:00,Bllngr04,17,0,0
42102155-B_2024-BW_A_P4-Sem-Vac-15,10:57:00,10:57:00,Bllngr04,17,0,0
42102156-B_2024-BW_A_P4-Sem-Vac-15,08:12:00,08:12:00,Bllngr04,17,0,0
42102156-B_2024-BW_A_P4-Sem-Vac-15,08:20:00,08:20:00,Bottgar8,18,0,0
42102758-B_2024-BW_A_EX-Sem-N-3-17,17:59:00,17:59:00,Bllngr04,13,0,0
42102758-B_2024-BW_A_P2-Mercredi-26,17:57:00,17:57:00,Bllnpaf4,12,0,0
42102758-B_2024-BW_A_P2-Mercredi-26,17:59:00,17:59:00,Bllngr04,13,0,0
42102758-B_2024-BW_A_P2-Sem-N-3-26,17:59:00,17:59:00,Bllngr04,13,0,0
42102759-B_2024-BW_A_EX-Sem-N-3-17,17:46:00,17:46:00,Bllngr04,13,0,0
42102759-B_2024-BW_A_P2-Mercredi-26,17:42:00,17:42:00,Bllnrro2,11,0,0
42102759-B_2024-BW_A_P2-Mercredi-26,17:44:00,17:44:00,Bllnpaf4,12,0,0
42102759-B_2024-BW_A_P2-Mercredi-26,17:46:00,17:46:00,Bllngr04,13,0,0
42102759-B_2024-BW_A_P2-Sem-N-3-26,17:44:00,17:44:00,Bllnpaf4,12,0,0
42102759-B_2024-BW_A_P2-Sem-N-3-26,17:46:00,17:46:00,Bllngr04,13,0,0
42102760-B_2024-BW_A_EX-Sem-N-3-17,17:13:00,17:13:00,Bllnpaf4,12,0,0
42102760-B_2024-BW_A_EX-Sem-N-3-17,17:15:00,17:15:00,Bllngr04,13,0,0
42102760-B_2024-BW_A_EX-Sem-N-3-17,17:23:00,17:23:00,Bottgar2,14,0,0
42102760-B_2024-BW_A_P2-Mercredi-26,17:13:00,17:13:00,Bllnpaf4,12,0,0
42102760-B_2024-BW_A_P2-Mercredi-26,17:15:00,17:15:00,Bllngr04,13,0,0
42102760-B_2024-BW_A_P2-Sem-N-3-26,17:13:00,17:13:00,Bllnpaf4,12,0,0
42102760-B_2024-BW_A_P2-Sem-N-3-26,17:15:00,17:15:00,Bllngr04,13,0,0
42102760-B_2024-BW_A_P2-Sem-N-3-26,17:23:00,17:23:00,Bottgar2,14,0,0
42102761-B_2024-BW_A_EX-Sem-N-3-17,15:59:00,15:59:00,Bllngr04,13,0,0
42102761-B_2024-BW_A_P2-Mercredi-26,15:59:00,15:59:00,Bllngr04,13,0,0
42102761-B_2024-BW_A_P2-Sem-N-3-26,15:57:00,15:57:00,Bllnpaf4,12,0,0
42102761-B_2024-BW_A_P2-Sem-N-3-26,15:59:00,15:59:00,Bllngr04,13,0,0
42102762-B_2024-BW_A_EX-Sem-N-3-17,16:46:00,16:46:00,Bllngr04,13,0,0
42102762-B_2024-BW_A_EX-Sem-N-3-17,16:54:00,16:54:00,Bottgar2,14,0,0
42102762-B_2024-BW_A_P2-Mercredi-26,16:46:00,16:46:00,Bllngr04,13,0,0
42102762-B_2024-BW_A_P2-Sem-N-3-26,16:46:00,16:46:00,Bllngr04,13,0,0
42102763-B_2024-BW_A_EX-Sem-N-3-17,18:27:00,18:27:00,Bllnpaf4,12,0,0
42102763-B_2024-BW_A_EX-Sem-N-3-17,18:29:00,18:29:00,Bllngr04,13,0,0
42102763-B_2024-BW_A_EX-Sem-N-3-17,18:37:00,18:37:00,Bottgar2,14,0,0
42102763-B_2024-BW_A_P2-Mercredi-26,18:27:00,18:27:00,Bllnpaf4,12,0,0
42102763-B_2024-BW_A_P2-Mercredi-26,18:29:00,18:29:00,Bllngr04,13,0,0
42102763-B_2024-BW_A_P2-Mercredi-26,18:37:00,18:37:00,Bottgar2,14,0,0
42102763-B_2024-BW_A_P2-Sem-N-3-26,18:27:00,18:27:00,Bllnpaf4,12,0,0
42102763-B_2024-BW_A_P2-Sem-N-3-26,18:29:00,18:29:00,Bllngr04,13,0,0
42102763-B_2024-BW_A_P2-Sem-N-3-26,18:37:00,18:37:00,Bottgar2,14,0,0
42102764-B_2024-BW_A_EX-Sem-N-3-17,17:23:00,17:23:00,Bllnrro2,11,0,0
42102764-B_2024-BW_A_EX-Sem-N-3-17,17:25:00,17:25:00,Bllnpaf4,12,0,0
42102764-B_2024-BW_A_EX-Sem-N-3-17,17:27:00,17:27:00,Bllngr04,13,0,0
42102764-B_2024-BW_A_P2-Mercredi-26,17:27:00,17:27:00,Bllngr04,13,0,0
42102764-B_2024-BW_A_P2-Mercredi-26,17:37:00,17:37:00,Bottgar2,14,0,0
42102764-B_2024-BW_A_P2-Sem-N-3-26,17:13:00,17:13:00,Bllnfdm1,1,0,0
42102764-B_2024-BW_A_P2-Sem-N-3-26,17:27:00,17:27:00,Bllngr04,13,0,0
42102765-B_2024-BW_A_EX-Sem-N-3-17,16:59:00,16:59:00,Bllngr04,13,0,0
42102765-B_2024-BW_A_EX-Sem-N-3-17,17:07:00,17:07:00,Bottgar2,14,0,0
42102765-B_2024-BW_A_P2-Mercredi-26,16:45:00,16:45:00,Bllnfdm1,1,0,0
42102765-B_2024-BW_A_P2-Mercredi-26,16:59:00,16:59:00,Bllngr04,13,0,0
42102765-B_2024-BW_A_P2-Mercredi-26,17:07:00,17:07:00,Bottgar2,14,0,0
42102765-B_2024-BW_A_P2-Sem-N-3-26,16:45:00,16:45:00,Bllnfdm1,1,0,0
42102765-B_2024-BW_A_P2-Sem-N-3-26,16:55:00,16:55:00,Bllnrro2,11,0,0
42102765-B_2024-BW_A_P2-Sem-N-3-26,16:57:00,16:57:00,Bllnpaf4,12,0,0
42102765-B_2024-BW_A_P2-Sem-N-3-26,16:59:00,16:59:00,Bllngr04,13,0,0
42102765-B_2024-BW_A_P2-Sem-N-3-26,17:07:00,17:07:00,Bottgar2,14,0,0
42102766-B_2024-BW_A_EX-Sem-N-3-17,16:22:00,16:22:00,Bllnpaf4,12,0,0
42102766-B_2024-BW_A_EX-Sem-N-3-17,16:24:00,16:24:00,Bllngr04,13,0,0
42102766-B_2024-BW_A_EX-Sem-N-3-17,16:32:00,16:32:00,Bottgar2,14,0,0
42102766-B_2024-BW_A_P2-Mercredi-26,16:10:00,16:10:00,Bllnfdm1,1,0,0
42102766-B_2024-BW_A_P2-Mercredi-26,16:11:00,16:11:00,Bllnlb51,2,0,0
42102766-B_2024-BW_A_P2-Mercredi-26,16:24:00,16:24:00,Bllngr04,13,0,0
42102766-B_2024-BW_A_P2-Mercredi-26,16:32:00,16:32:00,Bottgar2,14,0,0
42102766-B_2024-BW_A_P2-Sem-N-3-26,16:24:00,16:24:00,Bllngr04,13,0,0
42102766-B_2024-BW_A_P2-Sem-N-3-26,16:32:00,16:32:00,Bottgar2,14,0,0
42102767-B_2024-BW_A_EX-Sem-N-3-17,12:27:00,12:27:00,Bllnpaf4,12,0,0
42102767-B_2024-BW_A_EX-Sem-N-3-17,12:29:00,12:29:00,Bllngr04,13,0,0
42102767-B_2024-BW_A_EX-Sem-N-3-17,12:37:00,12:37:00,Bottgar2,14,0,0
42102767-B_2024-BW_A_P2-Mercredi-26,12:29:00,12:29:00,Bllngr04,13,0,0
42102767-B_2024-BW_A_P2-Mercredi-26,12:37:00,12:37:00,Bottgar2,14,0,0
42102767-B_2024-BW_A_P2-Sem-N-3-26,12:27:00,12:27:00,Bllnpaf4,12,0,0
42102767-B_2024-BW_A_P2-Sem-N-3-26,12:29:00,12:29:00,Bllngr04,13,0,0
42102767-B_2024-BW_A_P2-Sem-N-3-26,12:37:00,12:37:00,Bottgar2,14,0,0
42102771-B_2024-BW_A_EX-Sem-N-3-17,18:41:00,18:41:00,Bmsgaxp1,10,0,0
42102771-B_2024-BW_A_EX-Sem-N-3-17,18:42:00,18:42:00,Bllnrro2,11,0,0
42102771-B_2024-BW_A_EX-Sem-N-3-17,18:44:00,18:44:00,Bllnpaf4,12,0,0
42102771-B_2024-BW_A_EX-Sem-N-3-17,18:46:00,18:46:00,Bllngr04,13,0,0
42102771-B_2024-BW_A_EX-Sem-N-3-17,18:54:00,18:54:00,Bottgar2,14,0,0
42102771-B_2024-BW_A_P2-Mercredi-26,18:32:00,18:32:00,Bllnfdm1,1,0,0
42102771-B_2024-BW_A_P2-Mercredi-26,18:44:00,18:44:00,Bllnpaf4,12,0,0
42102771-B_2024-BW_A_P2-Mercredi-26,18:46:00,18:46:00,Bllngr04,13,0,0
42102771-B_2024-BW_A_P2-Mercredi-26,18:54:00,18:54:00,Bottgar2,14,0,0
42102771-B_2024-BW_A_P2-Sem-N-3-26,18:32:00,18:32:00,Bllnfdm1,1,0,0
42102771-B_2024-BW_A_P2-Sem-N-3-26,18:46:00,18:46:00,Bllngr04,13,0,0
42102771-B_2024-BW_A_P2-Sem-N-3-26,18:54:00,18:54:00,Bottgar2,14,0,0
42102780-B_2024-BW_A_P4-Sem-Vac-15,17:59:00,17:59:00,Bllngr04,13,0,0
42102781-B_2024-BW_A_P4-Sem-Vac-15,17:46:00,17:46:00,Bllngr04,13,0,0
42102781-B_2024-BW_A_P4-Sem-Vac-15,17:54:00,17:54:00,Bottgar2,14,0,0
42102782-B_2024-BW_A_P4-Sem-Vac-15,17:15:00,17:15:00,Bllngr04,13,0,0
42102782-B_2024-BW_A_P4-Sem-Vac-15,17:23:00,17:23:00,Bottgar2,14,0,0
42102783-B_2024-BW_A_P4-Sem-Vac-15,15:59:00,15:59:00,Bllngr04,13,0,0
42102783-B_2024-BW_A_P4-Sem-Vac-15,16:07:00,16:07:00,Bottgar2,14,0,0
42102784-B_2024-BW_A_P4-Sem-Vac-15,16:46:00,16:46:00,Bllngr04,13,0,0
42102784-B_2024-BW_A_P4-Sem-Vac-15,16:54:00,16:54:00,Bottgar2,14,0,0
42102785-B_2024-BW_A_P4-Sem-Vac-15,18:27:00,18:27:00,Bllnpaf4,12,0,0
42102785-B_2024-BW_A_P4-Sem-Vac-15,18:29:00,18:29:00,Bllngr04,13,0,0
42102786-B_2024-BW_A_P4-Sem-Vac-15,17:22:00,17:22:00,Bmsgaxp1,10,0,0
42102786-B_2024-BW_A_P4-Sem-Vac-15,17:23:00,17:23:00,Bllnrro2,11,0,0
42102786-B_2024-BW_A_P4-Sem-Vac-15,17:25:00,17:25:00,Bllnpaf4,12,0,0
42102786-B_2024-BW_A_P4-Sem-Vac-15,17:27:00,17:27:00,Bllngr04,13,0,0
42102787-B_2024-BW_A_P4-Sem-Vac-15,16:57:00,16:57:00,Bllnpaf4,12,0,0
42102787-B_2024-BW_A_P4-Sem-Vac-15,16:59:00,16:59:00,Bllngr04,13,0,0
42102787-B_2024-BW_A_P4-Sem-Vac-15,17:07:00,17:07:00,Bottgar2,14,0,0
42102788-B_2024-BW_A_P4-Sem-Vac-15,16:22:00,16:22:00,Bllnpaf4,12,0,0
42102788-B_2024-BW_A_P4-Sem-Vac-15,16:24:00,16:24:00,Bllngr04,13,0,0
42102789-B_2024-BW_A_P4-Sem-Vac-15,12:29:00,12:29:00,Bllngr04,13,0,0
42102789-B_2024-BW_A_P4-Sem-Vac-15,12:37:00,12:37:00,Bottgar2,14,0,0
42102794-B_2024-BW_A_P4-Sem-Vac-15,18:46:00,18:46:00,Bllngr04,13,0,0
42102794-B_2024-BW_A_P4-Sem-Vac-15,18:54:00,18:54:00,Bottgar2,14,0,0
42102885-B_2024-BW_A_J6-Samedi-22,08:49:00,08:49:00,Bllngr04,12,0,0
42102887-B_2024-BW_A_J6-Samedi-22,06:49:00,06:49:00,Bllngr04,12,0,0
42102887-B_2024-BW_A_J6-Samedi-22,06:52:00,06:52:00,Bllnchv2,13,0,0
42102888-B_2024-BW_A_J6-Samedi-22,07:49:00,07:49:00,Bllngr04,12,0,0
42102888-B_2024-BW_A_J6-Samedi-22,07:52:00,07:52:00,Bllnchv2,13,0,0
42102889-B_2024-BW_A_J6-Samedi-22,09:48:00,09:48:00,Bllncom1,11,0,0
42102889-B_2024-BW_A_J6-Samedi-22,09:49:00,09:49:00,Bllngr04,12,0,0
42102889-B_2024-BW_A_J6-Samedi-22,09:52:00,09:52:00,Bllnchv2,13,0,0
42102889-B_2024-BW_A_J6-Samedi-22,09:53:00,09:53:00,Bllnhoc2,14,0,0
42102890-B_2024-BW_A_J6-Samedi-22,10:46:00,10:46:00,Bllnfla2,10,0,0
42102890-B_2024-BW_A_J6-Samedi-22,10:48:00,10:48:00,Bllncom1,11,0,0
42102890-B_2024-BW_A_J6-Samedi-22,10:49:00,10:49:00,Bllngr04,12,0,0
42102890-B_2024-BW_A_J6-Samedi-22,10:52:00,10:52:00,Bllnchv2,13,0,0
42102891-B_2024-BW_A_J6-Samedi-22,11:46:00,11:46:00,Bllnfla2,10,0,0
42102891-B_2024-BW_A_J6-Samedi-22,11:48:00,11:48:00,Bllncom1,11,0,0
42102891-B_2024-BW_A_J6-Samedi-22,11:49:00,11:49:00,Bllngr04,12,0,0
42102891-B_2024-BW_A_J6-Samedi-22,11:52:00,11:52:00,Bllnchv2,13,0,0
42102892-B_2024-BW_A_J6-Samedi-22,12:49:00,12:49:00,Bllngr04,12,0,0
42102893-B_2024-BW_A_J6-Samedi-22,13:49:00,13:49:00,Bllngr04,12,0,0
42102894-B_2024-BW_A_J6-Samedi-22,14:49:00,14:49:00,Bllngr04,12,0,0
42102895-B_2024-BW_A_J6-Samedi-22,15:46:00,15:46:00,Bllnfla2,10,0,0
42102895-B_2024-BW_A_J6-Samedi-22,15:48:00,15:48:00,Bllncom1,11,0,0
42102895-B_2024-BW_A_J6-Samedi-22,15:49:00,15:49:00,Bllngr04,12,0,0
42102895-B_2024-BW_A_J6-Samedi-22,15:52:00,15:52:00,Bllnchv2,13,0,0
42102896-B_2024-BW_A_J6-Samedi-22,16:48:00,16:48:00,Bllncom1,11,0,0
42102896-B_2024-BW_A_J6-Samedi-22,16:49:00,16:49:00,Bllngr04,12,0,0
